,Unnamed: 0,ID,ANIO,LESIONADOS,FALLECIDOS,LATITUD_Y,LONGITUD_X,PROVINCIA,CANTON,PARROQUIA,ZONA,FECHA,HORA,PERIODO_2,DIA_1,DIA_2,MES_1,MES_2,FERIADO,CAUSA_PROBABLE,TIPO_DE_SINIESTRO,TIPO_DE_VEHICULO_1,AUTOMOVIL,BICICLETA,BUS,CAMION,CAMIONETA,EMERGENCIAS,ESPECIAL,FURGONETA,MOTOCICLETA,NO_IDENTIFICADO,SCOOTER_ELECTRICO,TRICIMOTO,VEHICULO_DEPORTIVO_UTILITARIO,SUMA_DE_VEHICULOS,EDAD_1,SEXO_1,CONDICION_1,PARTICIPANTE_1,CASCO_1,CINTURON_1,KMeans_Cluster
22297,80874,80875,2020,1,0,-0.328021,-78.540467,PICHINCHA,QUITO,QUITO,URBANA,2020-01-29,19:45:00,19,MIERCOLES,3,ENERO,1,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,MUJER,LESIONADO,PEATON,NO,NO,0
22298,80878,80879,2020,1,0,-0.288901,-78.538202,PICHINCHA,QUITO,QUITO,URBANA,2020-01-29,21:10:00,21,MIERCOLES,3,ENERO,1,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,69,MUJER,LESIONADO,PEATON,NO,NO,0
22299,80882,80883,2020,0,0,-0.280001,-78.560952,PICHINCHA,QUITO,QUITO,URBANA,2020-01-29,23:45:00,23,MIERCOLES,3,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,CAMION,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22300,80885,80886,2020,0,0,-0.212449,-78.501271,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,01:35:00,1,JUEVES,4,ENERO,1,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22301,80887,80888,2020,0,0,-0.094441,-78.481712,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,03:20:00,3,JUEVES,4,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22302,80890,80891,2020,0,0,-0.182053,-78.477086,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,04:15:00,4,JUEVES,4,ENERO,1,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22303,80901,80902,2020,1,0,-0.187531,-78.487631,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,11:45:00,11,JUEVES,4,ENERO,1,NO,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION EXISTENTE (SEMAFOROS O SENIALES MANUALES).,ATROPELLOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85,MUJER,LESIONADO,PEATON,NO,NO,1
22304,80908,80909,2020,0,0,-0.199476,-78.486071,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,15:10:00,15,JUEVES,4,ENERO,1,NO,MALAS CONDICIONES DE LA VIA Y/O CONFIGURACION. (ILUMINACION Y DISENIO).,ESTRELLAMIENTOS,ESPECIAL,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22305,80911,80912,2020,1,0,-0.205941,-78.501721,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,15:40:00,15,JUEVES,4,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,1,0,0,0,0,0,0,0,1,0,0,0,0,2,30,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22306,80923,80924,2020,0,0,-0.207793,-78.495368,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,18:40:00,18,JUEVES,4,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22307,80924,80925,2020,1,0,-0.337576,-78.497409,PICHINCHA,QUITO,AMAGUANIA,RURAL,2020-01-30,18:40:00,18,JUEVES,4,ENERO,1,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDAS.,CAIDA DE PASAJERO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,67,HOMBRE,LESIONADO,PASAJERO,NO,NO,3
22308,80928,80929,2020,1,0,-0.133502,-78.501952,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,19:55:00,19,JUEVES,4,ENERO,1,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,1,0,0,1,0,0,0,0,0,0,0,0,0,2,41,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22309,80931,80932,2020,1,0,-0.201336,-78.497341,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,20:50:00,20,JUEVES,4,ENERO,1,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,BUS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22310,80932,80933,2020,0,0,-0.192278,-78.496791,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,20:55:00,20,JUEVES,4,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,59,MUJER,ILESO,PASAJERO,NO,NO,1
22311,80933,80934,2020,1,0,-0.272702,-78.542391,PICHINCHA,QUITO,QUITO,URBANA,2020-01-30,21:05:00,21,JUEVES,4,ENERO,1,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,HOMBRE,LESIONADO,PEATON,NO,NO,1
22312,80938,80939,2020,1,0,-0.308016,-78.559426,PICHINCHA,QUITO,QUITO,URBANA,2020-01-31,00:00:00,0,VIERNES,5,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,49,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22313,80944,80945,2020,0,0,-0.273309,-78.568173,PICHINCHA,QUITO,QUITO,URBANA,2020-01-31,06:31:00,6,VIERNES,5,ENERO,1,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,32,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22314,80950,80951,2020,0,0,-0.295893,-78.529174,PICHINCHA,QUITO,QUITO,URBANA,2020-01-31,08:50:00,8,VIERNES,5,ENERO,1,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,CAMIONETA,1,0,0,0,1,0,0,0,0,0,0,0,0,2,35,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22315,80952,80953,2020,1,0,-0.237705,-78.529985,PICHINCHA,QUITO,QUITO,URBANA,2020-01-31,09:00:00,9,VIERNES,5,ENERO,1,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,22,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22316,80982,80983,2020,0,0,-0.160272,-78.481184,PICHINCHA,QUITO,QUITO,URBANA,2020-01-31,19:55:00,19,VIERNES,5,ENERO,1,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,58,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22317,80983,80984,2020,0,0,-0.177235,-78.358301,PICHINCHA,QUITO,PUEMBO,RURAL,2020-01-31,20:10:00,20,VIERNES,5,ENERO,1,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMOVIL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,45,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,3
22318,80993,80994,2020,0,1,-0.112612,-78.297037,PICHINCHA,QUITO,EL QUINCHE,RURAL,2020-01-31,23:15:00,23,VIERNES,5,ENERO,1,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,25,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,3
22319,81001,81002,2020,0,0,-0.290305,-78.465385,PICHINCHA,QUITO,CONOCOTO,URBANA,2020-02-01,01:30:00,1,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,VEHICULO DEPORTIVO UTILITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,SI,1
22320,81004,81005,2020,1,1,0.037507,-78.147412,PICHINCHA,CAYAMBE,CAYAMBE,URBANA,2020-02-01,02:00:00,2,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,VEHICULO DEPORTIVO UTILITARIO,0,0,0,0,1,0,0,0,0,0,0,0,1,2,49,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,1
22321,81008,81009,2020,0,0,-0.212824,-78.402686,PICHINCHA,QUITO,TUMBACO,RURAL,2020-02-01,02:50:00,2,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22322,81010,81011,2020,0,0,-0.188532,-78.492028,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,03:20:00,3,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22323,81012,81013,2020,3,2,-0.091586,-78.439052,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2020-02-01,04:05:00,4,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,0,0,0,0,2,0,0,0,0,0,0,0,0,2,35,HOMBRE,FALLECIDO,CONDUCTOR PRESENTE,NO,NO,3
22324,81016,81017,2020,0,0,-0.203056,-78.458398,PICHINCHA,QUITO,QUITO,RURAL,2020-02-01,06:00:00,6,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22325,81022,81023,2020,0,0,-0.217447,-78.509342,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,07:40:00,7,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,48,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22326,81025,81026,2020,0,0,-0.321218,-78.372273,PICHINCHA,QUITO,LA MERCED,RURAL,2020-02-01,08:10:00,8,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,SI,3
22327,81027,81028,2020,1,0,-0.219011,-78.506146,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,08:43:00,8,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,28,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22328,81028,81029,2020,3,0,-0.308141,-78.543135,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,09:22:00,9,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMOVIL,1,0,0,0,1,0,0,0,0,0,0,0,0,2,14,MUJER,LESIONADO,PASAJERO,NO,NO,1
22329,81034,81035,2020,0,0,-0.134522,-78.474166,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,12:30:00,12,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMION,1,0,0,1,0,0,0,0,0,0,0,0,0,2,32,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22330,81037,81038,2020,0,0,-0.207754,-78.499891,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,13:00:00,13,SABADO,6,FEBRERO,2,NO,PESO Y VOLUMEN - NO CUMPLIR CON LAS NORMAS DE SEGURIDAD NECESARIAS AL TRANSPORTAR CARGAS.,ESTRELLAMIENTOS,CAMION,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22331,81039,81040,2020,0,0,-0.288068,-78.528373,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,13:30:00,13,SABADO,6,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,29,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22332,81040,81041,2020,0,0,-0.225627,-78.527166,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,14:10:00,14,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",OTROS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22333,81044,81045,2020,0,0,-0.200055,-78.489155,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,15:40:00,15,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,45,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22334,81049,81050,2020,1,0,-0.099083,-78.421844,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2020-02-01,16:05:00,16,SABADO,6,FEBRERO,2,NO,"CASO FORTUITO O FUERZA MAYOR (EXPLOSION DE NEUMATICO NUEVO, DERRUMBE, INUNDACION, CAIDA DE PUENTE, ARBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VIA, ETC.).",ROZAMIENTOS,CAMIONETA,0,0,0,0,1,0,0,0,1,0,0,0,0,2,22,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,3
22335,81050,81051,2020,0,0,-0.292724,-78.476486,PICHINCHA,QUITO,CONOCOTO,RURAL,2020-02-01,16:20:00,16,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,65,MUJER,ILESO,PASAJERO,NO,NO,3
22336,81052,81053,2020,0,0,-0.441366,-78.742275,PICHINCHA,MEJIA,MANUEL CORNEJO ASTORGA,RURAL,2020-02-01,16:30:00,16,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VOLCAMIENTOS,CAMION,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22337,81053,81054,2020,0,0,-0.231015,-78.504008,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,16:35:00,16,SABADO,6,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,40,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22338,81061,81062,2020,0,0,-0.261533,-78.544355,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,17:50:00,17,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,34,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22339,81067,81068,2020,2,0,-0.255962,-78.532402,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,20:00:00,20,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,25,MUJER,LESIONADO,PASAJERO,NO,NO,1
22340,81069,81070,2020,1,0,-0.209101,-78.365448,PICHINCHA,QUITO,PUEMBO,RURAL,2020-02-01,20:20:00,20,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,AUTOMOVIL,1,0,0,0,1,0,0,0,0,0,0,0,0,2,25,HOMBRE,LESIONADO,PASAJERO,NO,NO,3
22341,81072,81073,2020,1,0,-0.105384,-78.497732,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,20:45:00,20,SABADO,6,FEBRERO,2,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28,HOMBRE,LESIONADO,PEATON,NO,NO,1
22342,81091,81092,2020,0,0,-0.271125,-78.551998,PICHINCHA,QUITO,QUITO,URBANA,2020-02-01,22:40:00,22,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,24,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,1
22343,81102,81103,2020,1,0,-0.298722,-78.546842,PICHINCHA,QUITO,QUITO,URBANA,2020-02-02,02:40:00,2,DOMINGO,7,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,HOMBRE,LESIONADO,PEATON,NO,NO,1
22344,81112,81113,2020,0,4,-0.117492,-78.321963,PICHINCHA,QUITO,CHECA (CHILPA),RURAL,2020-02-02,04:00:00,4,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FISICAS (SUENIO, CANSANCIO Y FATIGA).",PERDIDA DE CARRIL,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,71,HOMBRE,FALLECIDO,PASAJERO,NO,NO,3
22345,81114,81115,2020,0,0,-0.268789,-78.533277,PICHINCHA,QUITO,QUITO,URBANA,2020-02-02,04:20:00,4,DOMINGO,7,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22346,81120,81121,2020,3,0,-0.244435,-78.482091,PICHINCHA,QUITO,QUITO,RURAL,2020-02-02,05:15:00,5,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FISICAS (SUENIO, CANSANCIO Y FATIGA).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,MUJER,LESIONADO,PASAJERO,NO,NO,3
22347,81124,81125,2020,0,0,-0.281743,-78.546189,PICHINCHA,QUITO,QUITO,URBANA,2020-02-02,05:45:00,5,DOMINGO,7,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
22348,81134,81135,2020,1,0,-0.309384,-78.562665,PICHINCHA,QUITO,QUITO,URBANA,2020-02-02,11:40:00,11,DOMINGO,7,FEBRERO,2,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE FRONTAL,MOTOCICLETA,0,0,0,1,0,0,0,0,1,0,0,0,0,2,21,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,1
22349,81135,81136,2020,1,0,-0.410683,-78.547551,PICHINCHA,MEJIA,TAMBILLO (MEJIA),RURAL,2020-02-02,11:50:00,11,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,SI,3
22350,81136,81137,2020,0,0,-0.275951,-78.489003,PICHINCHA,QUITO,CONOCOTO,RURAL,2020-02-02,12:50:00,12,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,SI,3
22351,81138,81139,2020,1,0,-0.107507,-78.366001,PICHINCHA,QUITO,TABABELA,RURAL,2020-02-02,14:00:00,14,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54,HOMBRE,LESIONADO,PEATON,NO,NO,3
22352,81140,81141,2020,1,0,-0.327248,-78.550355,PICHINCHA,QUITO,QUITO,URBANA,2020-02-02,14:10:00,14,DOMINGO,7,FEBRERO,2,NO,"PEATON TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ATROPELLOS,BUS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,MUJER,LESIONADO,PEATON,NO,NO,1
